RecordDate,Symbol,Series,Prev_Close,Day_Open,Day_High,Day_Low,Day_Last,Day_Close,VWAP,Volume,Turnover,Trades,Deliverable_Volume,Percent_Deliverable,Industry
2020-06-26,ZEEL,EQ,172.35,175.5,180.75,174.15,176.6,176.25,177.39,17933761,318129432930000,103078,2425494,0.1352,MEDIA ENTERTAINMENT & PUBLICATION
2020-06-26,JSWSTEEL,EQ,193.55,195.65,197.5,191.55,193.1,192.65,194.36,6960491,135284813590000.02,47432,1910401,0.2745,METALS
2020-06-26,TCS,EQ,2016.1,2025,2132,2019.95,2115.2,2118.85,2095.55,6300912,1320387399395000,237429,1985173,0.31510000000000005,IT
2020-06-26,RELIANCE,EQ,1717.9,1728.8,1752,1717,1750,1741.65,1731.91,14270695,2471550575070000,279769,5042368,0.3533,OIL & GAS
2020-06-26,POWERGRID,EQ,179.35,180.95,182.1,178.15,179,179.2,179.64,6724171,120792750740000.02,52616,2688541,0.3998,POWER
2020-06-26,TATAMOTORS,EQ,103.8,105.4,106.05,100.35,102,101.4,103.24,56328105,581535924150000,171279,8972659,0.1593,AUTOMOBILE
2020-06-26,SUNPHARMA,EQ,487.65,490.25,491,472.2,480.1,479.95,481.15,7492508,360500559215000,100114,2714139,0.3622,PHARMA
2020-06-26,NTPC,EQ,96.1,96.4,97.4,95.55,97.15,97,96.75,15572502,150660254295000,54325,7857453,0.5046,POWER
2020-06-26,WIPRO,EQ,218.2,219.3,230,218.3,225.35,225.45,226.27,19194612,434313108615000,123724,4260176,0.2219,IT
2020-06-26,IOC,EQ,85.05,85.9,89.95,85.75,89.1,89.15,88.77,46496322,412738686530000,152542,15320082,0.3295,OIL & GAS
2020-06-26,M&M,EQ,507.25,515,515.25,498.7,500,501.4,506.47,4079405,206609778225000,83611,1733586,0.425,AUTOMOBILE
2020-06-29,IOC,EQ,89.15,89.5,90.7,86.5,87.15,87.1,87.99,21451435,188756845575000,75857,4873113,0.2272,OIL & GAS
2020-06-29,M&M,EQ,501.4,494.1,510.95,493.05,505.1,507.45,503.55,4459962,224582034665000,77159,1216342,0.2727,AUTOMOBILE
2020-06-29,POWERGRID,EQ,179.2,178,180.3,177.15,178.1,178.25,178.42,4245301,75742869795000,22405,1518791,0.3578,POWER
2020-06-29,NTPC,EQ,97,97.65,98.05,94.45,95.1,94.9,96.26,18135588,174571828715000,67034,8313798,0.4584,POWER
2020-06-29,TCS,EQ,2118.85,2108,2127.6,2091.3,2103.45,2101.65,2104.79,3076344,647506635375000,109993,1159263,0.3768,IT
2020-06-29,SUNPHARMA,EQ,479.95,475.5,487.35,475,482,482,481.58,5727890,275841313240000,76444,1374372,0.2399,PHARMA
2020-06-29,TATAMOTORS,EQ,101.4,101.4,101.4,98.05,99.7,99.45,99.36,43275076,429969011010000.06,149166,5211886,0.1204,AUTOMOBILE
2020-06-29,WIPRO,EQ,225.45,222.05,225.9,218.7,219.2,219.7,221.82,6687961,148352095310000,52424,1154429,0.17260000000000006,IT
2020-06-29,BHARTIARTL,EQ,560.4,558.9,568.95,551.2,567,567.1,561.56,12920745,725583416760000,133805,6233452,0.4824000000000001,TELECOM
2020-06-29,BAJFINANCE,EQ,2903.5,2834,2894.45,2770,2880,2857.95,2816.32,11614003,3270872705530000,403226,1385094,0.1193,FINANCIAL SERVICES
2020-06-29,BAJAJFINSV,EQ,5946.3,5832,5937.3,5751.3,5888,5890.2,5828.56,1010274,588844092090000,91907,139536,0.1381,FINANCIAL SERVICES
2020-06-29,BPCL,EQ,393.65,392.9,395.6,378.35,383,383.35,384.86,6012401,231392270425000,72313,1576874,0.26230000000000003,OIL & GAS
2020-06-29,GRASIM,EQ,616.15,613.75,624.45,598.5,621.1,619.25,611.4,2010341,122911382355000,35235,572776,0.2849,CEMENT & CEMENT PRODUCTS
2020-06-29,HCLTECH,EQ,562.4,562,565.9,550.3,553,553.7,557.41,3857756,215036199885000,99294,1803671,0.4675,IT
2020-06-29,AXISBANK,EQ,424.85,415,415.8,402.35,404.9,404.8,406.79,36320111,1477447751155000,333423,10059151,0.27699999999999997,FINANCIAL SERVICES
2020-06-29,BAJAJ-AUTO,EQ,2867.6,2825,2870,2815,2850,2859.5,2837.36,680242,193009264165000,33904,221611,0.3258,AUTOMOBILE
2020-06-29,ADANIPORTS,EQ,343.2,341.35,344.05,339.1,343,342.65,341.58,3263757,111481781434999.98,32309,1550398,0.475,SERVICES
2020-06-29,ASIANPAINT,EQ,1686.75,1687,1708.45,1674.05,1695,1691.95,1688.97,2753482,465053611750000,127527,769198,0.27940000000000004,CONSUMER GOODS
2020-06-29,INDUSINDBK,EQ,492.55,482,487,472.5,482.1,480,478.81,19599121,938425803275000,218753,2728793,0.1392,FINANCIAL SERVICES
2020-06-29,ICICIBANK,EQ,349.1,345.25,345.6,338.5,342.5,343.1,341.61,27385252,935521028305000,265578,5988934,0.2187,FINANCIAL SERVICES
2020-06-29,HINDUNILVR,EQ,2154.2,2151.35,2195.9,2140,2180.5,2182.95,2180.76,3295050,718569858330000,137344,1311392,0.398,CONSUMER GOODS
2020-06-29,INFY,EQ,748.2,735.4,744.7,730.1,731.4,731.75,735.05,8954490,658202485620000,128524,3107259,0.34700000000000003,IT
2020-06-29,BRITANNIA,EQ,3456.4,3452.8,3544.85,3445.8,3530,3519.25,3515.37,940186,330510561080000,44774,283284,0.3013,CONSUMER GOODS
2020-06-29,CIPLA,EQ,634.9,637,648,635.4,643.95,644.9,643.4,6772345,435730429895000,113451,1842884,0.2721,PHARMA
2020-06-29,COALINDIA,EQ,142.1,140.55,140.85,134.15,135.05,134.85,135.94,14576506,198152044325000,97559,4822561,0.3308,METALS
2020-06-29,RELIANCE,EQ,1741.65,1728.05,1739.75,1715.55,1722.7,1723.15,1724.38,11825126,2039105554105000,225499,4609009,0.3898,OIL & GAS
2020-06-29,SBIN,EQ,184.6,183,183.1,178.5,179.45,179.25,179.99,50967079,917363428820000,268482,12190968,0.2392,FINANCIAL SERVICES
2020-06-29,ONGC,EQ,84.15,83.95,84.1,81.6,82.4,82.4,82.53,14299404,118011403409999.98,52413,5848656,0.409,OIL & GAS
2020-06-29,SHREECEM,EQ,22523.85,22450,22483.85,21927.6,22353.85,22341.95,22189.5,49397,109609497595000,13298,10793,0.21850000000000006,CEMENT & CEMENT PRODUCTS
2020-06-29,GAIL,EQ,105.15,105.05,105.85,102.75,103.65,103.6,103.91,11712494,121704190745000,61442,4509545,0.385,OIL & GAS
2020-06-29,DRREDDY,EQ,3998.6,3998,4044,3958.75,3967.25,3973.85,3994.57,538493,215104888455000.03,32304,178926,0.3323,PHARMA
2020-06-29,EICHERMOT,EQ,18473.4,18377.45,18470,18020,18100,18113.5,18196.84,194842,354550822620000,41443,54785,0.2812,AUTOMOBILE
2020-06-29,HEROMOTOCO,EQ,2540.45,2530,2530,2468,2500,2504.05,2493.92,1131628,282219401010000,50010,371747,0.3285,AUTOMOBILE
2020-06-29,HDFCBANK,EQ,1056.45,1037,1082.6,1037,1075.5,1076.05,1058.38,23003725,2434677179020000,361163,9905945,0.4306,FINANCIAL SERVICES
2020-06-29,HDFC,EQ,1769.35,1755,1775,1726.25,1742.75,1741.15,1738.95,3948941,686700531955000,116201,2033047,0.5147999999999999,FINANCIAL SERVICES
2020-06-29,HINDALCO,EQ,151.05,149.45,149.45,143.3,146.3,145.85,145.39,13110762,190618689825000,90938,2986135,0.2278,METALS
2020-06-29,TITAN,EQ,966.2,964.9,971.6,935,959,957.45,948.46,3422997,324655989340000,106220,1159658,0.33880000000000005,CONSUMER GOODS
2020-06-29,ULTRACEMCO,EQ,3860.6,3839.95,3840,3757,3812,3807,3797.14,692124,262808994180000.03,54062,358866,0.5185000000000001,CEMENT & CEMENT PRODUCTS
2020-06-29,TECHM,EQ,560.85,558.9,558.9,539.2,543,541.55,545.73,3304988,180364106735000,85338,1561053,0.4723,IT
2020-06-29,VEDL,EQ,109.95,110,110,105.55,108,107.95,107.46,16927577,181897068100000,56912,6159923,0.3639,METALS
2020-06-29,UPL,EQ,440.25,440,440.25,429.15,430.95,431.9,433.31,2317361,100412744475000,38724,685454,0.2958,FERTILISERS & PESTICIDES
2020-06-29,JSWSTEEL,EQ,192.65,192.5,192.95,185.65,190.7,190.7,188.49,7560301,142500389375000,46966,1282197,0.1696,METALS
2020-06-29,ZEEL,EQ,176.25,174.9,175.1,167.8,172.05,172.05,170.93,14624428,249974484705000.03,95422,2485891,0.17,MEDIA ENTERTAINMENT & PUBLICATION
2020-06-29,TATASTEEL,EQ,323.85,323,326,312.1,319.75,320.85,317.6,11961198,379886832280000,103154,2023350,0.16920000000000002,METALS
2020-06-29,ITC,EQ,195.2,202.5,203,196.2,197.6,197.25,198.59,91504651,1817172161275000,388040,28967057,0.3166,CONSUMER GOODS
2020-06-29,NESTLEIND,EQ,16677.5,16740,16980.6,16540,16715,16724.85,16780.4,169646,284672736360000,34323,80117,0.4723,CONSUMER GOODS
2020-06-29,MARUTI,EQ,5754.9,5730,5800,5650,5701,5678.7,5702.69,1102655,628810084540000,93831,225779,0.2048,AUTOMOBILE
2020-06-29,KOTAKBANK,EQ,1340.1,1336.1,1366.9,1313,1359,1355.65,1333.26,3819683,509264709935000.06,117930,1010626,0.2646,FINANCIAL SERVICES
2020-06-29,LT,EQ,962.2,950,956.1,930,938.2,936.6,937.78,4575981,429124836235000,102948,1322951,0.2891,CONSTRUCTION
2020-06-30,ITC,EQ,197.25,199.4,199.4,194,195.25,194.65,196.2,41216021,808660192990000,160995,22246990,0.5398,CONSUMER GOODS
2020-06-30,LT,EQ,936.6,948.7,952.15,931.4,945,943.65,942.9,3656535,344772968740000,79486,1073345,0.29350000000000004,CONSTRUCTION
2020-06-30,MARUTI,EQ,5678.7,5750,5874.5,5681.45,5830,5838.3,5806.09,2015839,1170414872160000,140161,435446,0.21600000000000005,AUTOMOBILE
2020-06-30,NESTLEIND,EQ,16724.85,16799,17298,16753.9,17150,17174.45,17077.34,201034,343312571275000,44766,96531,0.4802,CONSUMER GOODS
2020-06-30,KOTAKBANK,EQ,1355.65,1364.9,1372.9,1345.05,1352.3,1360.45,1360.08,4783169,650549705210000,142352,1723103,0.3602,FINANCIAL SERVICES
2020-06-30,JSWSTEEL,EQ,190.7,191.15,195.6,187.8,189.1,189.35,191.45,11450934,219233782340000,66446,2766457,0.2416,METALS
2020-06-30,ZEEL,EQ,172.05,174,175.8,169.6,171.3,171.1,172.95,10280629,177799809790000,67886,1731100,0.1684,MEDIA ENTERTAINMENT & PUBLICATION
2020-06-30,TATASTEEL,EQ,320.85,323.1,337.65,323.1,327.25,326.7,331.71,36523647,1211527639740000,274900,4913449,0.1345,METALS
2020-06-30,WIPRO,EQ,219.7,219.6,221.95,218,219.7,219.65,220.06,5501193,121060509234999.98,47416,1255451,0.2282,IT
2020-06-30,M&M,EQ,507.45,509,515.5,507.1,510.65,510.7,510.71,5487685,280260112675000,83132,2514735,0.4583,AUTOMOBILE
2020-06-30,IOC,EQ,87.1,88.3,88.45,84.75,85.6,85.35,86.15,16344707,140802097660000,64626,6174420,0.3778,OIL & GAS
2020-06-30,TATAMOTORS,EQ,99.45,101.75,102.3,97.3,98.75,98.25,99.31,50767147,504179665035000.06,172501,7877851,0.1552,AUTOMOBILE
2020-06-30,TCS,EQ,2101.65,2100,2111.9,2075.05,2085.05,2082.15,2091.7,3071877,642545889535000,121691,1277270,0.4158,IT
2020-06-30,SUNPHARMA,EQ,482,483.4,483.95,469.8,472.9,472.95,474.69,8339627,395873842745000,112660,2684798,0.3219,PHARMA
2020-06-30,NTPC,EQ,94.9,97,97.75,95.2,95.3,95.8,96.53,18496450,178539517690000,81683,7018343,0.3794,POWER
2020-06-30,ULTRACEMCO,EQ,3807,3822,3904.35,3822,3890.4,3893.55,3881,494113,191765206655000,46690,193421,0.3915,CEMENT & CEMENT PRODUCTS
2020-06-30,UPL,EQ,431.9,435,446.45,422,426.8,425.2,434.62,5184094,225309653375000,97258,1238855,0.239,FERTILISERS & PESTICIDES
2020-06-30,TITAN,EQ,957.45,965,971.95,946.4,952.25,949.85,957.77,1947535,186528209390000,71143,561328,0.2882,CONSUMER GOODS
2020-06-30,VEDL,EQ,107.95,108.45,110.4,105.4,106.3,106.4,107.17,13699750,146815108305000,56247,4735217,0.3456,METALS
2020-06-30,TECHM,EQ,541.55,547,548.9,541.55,543.6,543.4,545.1,2357985,128533208409999.98,64777,904338,0.3835,IT
2020-06-30,COALINDIA,EQ,134.85,136.35,137.15,132.35,133.15,132.85,134.67,9576074,128964939534999.98,61798,3279784,0.3425,METALS
2020-06-30,CIPLA,EQ,644.9,647.95,649.9,638,640.7,640.25,643.37,4319890,277927986545000,73014,1552880,0.35950000000000004,PHARMA
2020-06-30,BRITANNIA,EQ,3519.25,3542,3615,3540,3604,3603.8,3592.26,1236537,444196827450000,77171,442691,0.358,CONSUMER GOODS
2020-06-30,BAJAJ-AUTO,EQ,2859.5,2902.4,2913.45,2815,2834,2826.05,2850.99,751691,214306527410000,51615,190038,0.2528,AUTOMOBILE
2020-06-30,ASIANPAINT,EQ,1691.95,1708.9,1718,1681.65,1687,1687.45,1695.18,1960731,332378271340000,93050,719681,0.3670000000000001,CONSUMER GOODS
2020-06-30,ADANIPORTS,EQ,342.65,344,349.8,342.4,346.1,343.9,346.62,2828820,98051229470000,37742,1229174,0.4345000000000001,SERVICES
2020-06-30,AXISBANK,EQ,404.8,410,414.8,404.05,407.3,406.65,409.15,26951992,1102743626475000,233118,4422649,0.1641,FINANCIAL SERVICES
2020-06-30,BHARTIARTL,EQ,567.1,572,577,557.4,560.25,559.85,567.8,12939125,734677507275000,182638,5374039,0.4153,TELECOM
2020-06-30,BAJAJFINSV,EQ,5890.2,5990,6043.65,5815.8,5833.3,5845.15,5896.32,976674,575878346825000,96510,71495,0.0732,FINANCIAL SERVICES
2020-06-30,BAJFINANCE,EQ,2857.95,2910,2936.65,2816,2828,2831,2868.7,9703086,2783523233565000,356701,783543,0.0808,FINANCIAL SERVICES
2020-06-30,BPCL,EQ,383.35,386.9,389.25,372.2,373.75,374,379.11,4509122,170945593340000,62456,1450079,0.3216,OIL & GAS
2020-06-30,GRASIM,EQ,619.25,625.25,628.75,611.3,617.05,619.7,620.99,1629140,101167715720000,33197,394248,0.242,CEMENT & CEMENT PRODUCTS
2020-06-30,HCLTECH,EQ,553.7,558,560.8,553.25,557,556.85,556.7,3110587,173164826385000,110486,1838881,0.5912,IT
2020-06-30,INFY,EQ,731.75,732.8,738.95,724.25,733.7,735.95,733.74,10411347,763923413275000,140340,4686949,0.4502,IT
2020-06-30,ICICIBANK,EQ,343.1,347,354.45,346.3,352,351.45,351.65,47526205,1671265215425000,325118,19112695,0.4022,FINANCIAL SERVICES
2020-06-30,HINDUNILVR,EQ,2182.95,2193.8,2199.95,2170,2177,2180,2181.78,2373121,517763217970000,110362,1143143,0.4817,CONSUMER GOODS
2020-06-30,INDUSINDBK,EQ,480,489,494,472,475.4,474.8,482.45,17437015,841240790865000,188688,2543546,0.1459,FINANCIAL SERVICES
2020-06-30,HINDALCO,EQ,145.85,148,151.6,145.2,147.35,146.2,148.73,14655359,217973764960000,75173,1843727,0.1258,METALS
2020-06-30,HDFC,EQ,1741.15,1751.15,1792.7,1747.2,1761,1754.65,1771.08,6325246,1120253293730000,180511,2913361,0.4606,FINANCIAL SERVICES
2020-06-30,HEROMOTOCO,EQ,2504.05,2549,2568.35,2512,2551.1,2546.95,2535.15,1441648,365479130165000,93812,417967,0.2899,AUTOMOBILE
2020-06-30,HDFCBANK,EQ,1076.05,1074,1078.55,1056.3,1066.45,1065.85,1068.09,17873316,1909025687405000,282325,7881793,0.441,FINANCIAL SERVICES
2020-06-30,ONGC,EQ,82.4,83.5,83.55,80.65,81.5,81.35,82.19,25762628,211755583480000,77411,9702702,0.3766,OIL & GAS
2020-06-30,SBIN,EQ,179.25,181.1,182.9,177.25,179.05,178.45,179.88,43616291,784576710805000,211383,8345103,0.1913,FINANCIAL SERVICES
2020-06-30,RELIANCE,EQ,1723.15,1737,1741,1695.55,1707.5,1704.1,1718.1,13973038,2400709396615000,277133,5567451,0.3984,OIL & GAS
2020-06-30,SHREECEM,EQ,22341.95,22353.85,23330,22341.95,23040,23051.05,22991.16,102429,235496159340000,27662,16501,0.1611,CEMENT & CEMENT PRODUCTS
2020-06-30,POWERGRID,EQ,178.25,179,179.95,174,174.8,174.85,176.95,6687893,118341876775000,57865,2895543,0.433,POWER
2020-06-30,DRREDDY,EQ,3973.85,4000,4010.9,3925.5,3950.25,3944.95,3956.77,680942,269433072160000,57525,312815,0.4594,PHARMA
2020-06-30,GAIL,EQ,103.6,103.6,104.45,101.35,101.65,102.15,102.37,17694174,181128751045000,79359,7044522,0.3981,OIL & GAS
2020-06-30,EICHERMOT,EQ,18113.5,18250,18530,18201,18320,18334.3,18361.85,200946,368974045735000,49425,32312,0.1608,AUTOMOBILE
2020-07-01,EICHERMOT,EQ,18334.3,18540,18649.55,18301,18365,18401.95,18450.32,233486,430789202355000,54545,46467,0.199,AUTOMOBILE
2020-07-01,DRREDDY,EQ,3944.95,3965.2,3966,3885.85,3915,3911.45,3912.41,623565,243964498575000,46598,199650,0.32020000000000004,PHARMA
2020-07-01,GAIL,EQ,102.15,102.15,103.35,100.25,103,102.95,102.02,9947216,101481014880000,37669,3824877,0.3845000000000001,OIL & GAS
2020-07-01,GRASIM,EQ,619.7,619.8,625.95,612.15,614.05,614.35,618.56,1397405,86438180230000,22152,324154,0.232,CEMENT & CEMENT PRODUCTS
2020-07-01,HCLTECH,EQ,556.85,557.95,559.6,551,551.2,551.75,553.86,3004728,166420594775000,61925,1729118,0.5755,IT
2020-07-01,AXISBANK,EQ,406.65,410,437.35,406.65,432.45,433.25,423.3,53380997,2259598644260000,424141,11277321,0.2113,FINANCIAL SERVICES
2020-07-01,ASIANPAINT,EQ,1687.45,1698,1698,1680.05,1687.4,1688,1688.93,1661301,280581819030000.03,57277,643113,0.3871,CONSUMER GOODS
2020-07-01,ADANIPORTS,EQ,343.9,345.9,347.05,341.3,344.45,343.8,344.36,1202080,41394716380000,16762,320499,0.2666,SERVICES
2020-07-01,BAJAJ-AUTO,EQ,2826.05,2838.05,2872,2828.6,2837.8,2842.05,2847.88,525801,149741844635000,28435,103450,0.1967,AUTOMOBILE
2020-07-01,TECHM,EQ,543.4,544,547.35,536.05,546.75,545.9,542.17,3662565,198574968880000,106942,2051485,0.5601,IT
2020-07-01,ULTRACEMCO,EQ,3893.55,3888,3933.95,3862.1,3892.7,3898.6,3895.67,331198,129023753984999.98,28596,100531,0.30350000000000005,CEMENT & CEMENT PRODUCTS
2020-07-01,TITAN,EQ,949.85,950,968.5,945,948,948.2,953.37,3043356,290143131770000,81159,792619,0.2604,CONSUMER GOODS
2020-07-01,VEDL,EQ,106.4,106.4,108.8,105.95,107.8,107.7,107.7,11412484,122917874034999.98,41329,3303367,0.2895,METALS
2020-07-01,UPL,EQ,425.2,430.9,449,429,447.6,446.95,440.82,8180143,360598581215000,97500,1754813,0.2145,FERTILISERS & PESTICIDES
2020-07-01,CIPLA,EQ,640.25,642.6,642.6,621.05,628.2,627.1,628.93,4809654,302495123875000,89059,1345976,0.2798,PHARMA
2020-07-01,BRITANNIA,EQ,3603.8,3605,3611,3536,3542,3545.95,3557.6,586225,208555222830000,57950,273078,0.4658,CONSUMER GOODS
2020-07-01,COALINDIA,EQ,132.85,132.85,134.65,131.4,134.05,133.85,133.51,8413691,112334179075000,47189,2143545,0.2548,METALS
2020-07-01,BPCL,EQ,374,377,383.4,374.1,380.2,380.15,379.68,5182894,196782912955000,65404,817412,0.1577,OIL & GAS
2020-07-01,BAJAJFINSV,EQ,5845.15,5818,6194.8,5802.65,6148.85,6169.35,6043.62,1724244,1042068309710000,164470,243632,0.1413,FINANCIAL SERVICES
2020-07-01,BHARTIARTL,EQ,559.85,575,575,558.3,560.2,560.15,564.21,13639649,769569021465000,143075,3882463,0.2846,TELECOM
2020-07-01,BAJFINANCE,EQ,2831,2831,2968.7,2806,2949,2953.9,2907.84,12705275,3694495943640000,401893,1632199,0.1285,FINANCIAL SERVICES
2020-07-01,SBIN,EQ,178.45,179.45,185.4,178.6,184.6,184.8,182.86,54015536,987726224315000,248849,10498374,0.1944,FINANCIAL SERVICES
2020-07-01,RELIANCE,EQ,1704.1,1720,1749,1708.05,1736.25,1737.6,1730.01,13136706,2272657031095000,256982,3073568,0.234,OIL & GAS
2020-07-01,ONGC,EQ,81.35,79,80.95,78.3,80.9,80.45,79.87,35344809,282306225685000,102245,11141105,0.3152,OIL & GAS
2020-07-01,POWERGRID,EQ,174.85,175,175.4,171.9,173.75,173.45,173.54,8555691,148471346610000,48649,4239494,0.4955,POWER
2020-07-01,SHREECEM,EQ,23051.05,22814.35,23215,22516.8,22599,22663.5,22827.82,71638,163533951070000,18543,14495,0.2023,CEMENT & CEMENT PRODUCTS
2020-07-01,INFY,EQ,735.95,737.25,742.3,729.75,730.85,731.9,736.05,5477687,403183657990000,101474,2540508,0.4638000000000001,IT
2020-07-01,ICICIBANK,EQ,351.45,354.25,365.75,351.6,362.4,364.05,359.56,36922717,1327604689725000,306855,9466982,0.2564,FINANCIAL SERVICES
2020-07-01,HINDUNILVR,EQ,2180,2183,2191.8,2160.1,2168.15,2170.4,2171.35,1532935,332853895550000,77798,691146,0.4509,CONSUMER GOODS
2020-07-01,INDUSINDBK,EQ,474.8,480.5,494.6,475.15,492.2,492.45,487.13,20509479,999078865830000,227925,4005449,0.19530000000000006,FINANCIAL SERVICES
2020-07-01,HDFCBANK,EQ,1065.85,1065.85,1096,1061.3,1079.5,1084.6,1083.32,17423378,1887510874935000,231200,5258903,0.3018,FINANCIAL SERVICES
2020-07-01,HINDALCO,EQ,146.2,147.5,148.85,144.5,147.7,147.55,147.1,8255408,121434672370000,50509,1782927,0.21600000000000005,METALS
2020-07-01,HDFC,EQ,1754.65,1764,1844.8,1760.4,1836.8,1835.15,1814.94,6991685,1268949493975000,227684,2657770,0.3801,FINANCIAL SERVICES
2020-07-01,HEROMOTOCO,EQ,2546.95,2556,2575.05,2530,2544,2547.45,2553.43,1336769,341334170970000,71974,339706,0.2541,AUTOMOBILE
2020-07-01,TATASTEEL,EQ,326.7,329,329.6,320.3,324.1,323.7,323.39,10489533,339223669535000,96601,1515907,0.1445,METALS
2020-07-01,ITC,EQ,194.65,194.65,203.85,194.65,203.7,202.9,199.68,44298379,884539457015000,251854,15980116,0.3607,CONSUMER GOODS
2020-07-01,KOTAKBANK,EQ,1360.45,1319,1364.8,1316,1345,1356.75,1336.17,8939592,1194483195250000,301787,2841380,0.3178,FINANCIAL SERVICES
2020-07-01,MARUTI,EQ,5838.3,5838.3,5885,5775,5795,5803.1,5815.43,1284965,747262027400000,91004,183034,0.1424,AUTOMOBILE
2020-07-01,LT,EQ,943.65,941,941,917,924.85,924.3,923.98,6426447,593789554165000,173840,2330701,0.3627,CONSTRUCTION
2020-07-01,JSWSTEEL,EQ,189.35,190.3,193.05,188.55,191.6,191.45,190.85,8343254,159234167475000,40226,2896766,0.3472,METALS
2020-07-01,ZEEL,EQ,171.1,167,178,165.05,175.1,175.4,173.04,24691275,427270035430000,147399,2347507,0.0951,MEDIA ENTERTAINMENT & PUBLICATION
2020-07-01,TATAMOTORS,EQ,98.25,99,101.45,98.2,100.5,100.75,100.12,50868246,509282178405000,169169,5464332,0.1074,AUTOMOBILE
2020-07-01,SUNPHARMA,EQ,472.95,473.5,475.8,466.15,467.95,468.15,469.78,5984010,281116466185000,65841,1555807,0.26,PHARMA
2020-07-01,TCS,EQ,2082.15,2079.7,2113.95,2079.5,2095,2092.05,2100.06,2503466,525744047880000,103067,829392,0.33130000000000004,IT
2020-07-01,NTPC,EQ,95.8,94.7,94.7,92.3,93.75,93.6,93.18,21639174,201635496270000,86539,8993246,0.4156,POWER
2020-07-01,WIPRO,EQ,219.65,221,222.4,218.35,218.9,219.05,219.69,3952617,86833479660000,30349,889950,0.2252,IT
2020-07-01,NESTLEIND,EQ,17174.45,17205,17205,16720,16820,16798.85,16830.89,216945,365137827095000,44154,120513,0.5555,CONSUMER GOODS
2020-07-01,M&M,EQ,510.7,513.75,521.4,494.25,502.3,498.95,508.38,8990865,457079932265000,111670,3104479,0.3453,AUTOMOBILE
2020-07-01,IOC,EQ,85.35,85.65,86.15,84.3,85.75,85.65,85.29,14331346,122233486650000,49591,3496851,0.244,OIL & GAS
2020-07-02,NESTLEIND,EQ,16798.85,16985,16985,16661.1,16770.05,16789.35,16791.45,147010,246851056915000,33279,77875,0.5297,CONSUMER GOODS
2020-07-02,IOC,EQ,85.65,86.5,88.9,85.95,88.45,88.35,87.98,23312656,205113165405000,76107,5315746,0.228,OIL & GAS
2020-07-02,M&M,EQ,498.95,506.5,532,504.4,531,529.7,521.24,16513525,860751470725000,187316,4282980,0.2594,AUTOMOBILE
2020-07-02,TCS,EQ,2092.05,2102,2165,2098,2159,2157.15,2143.79,3758709,805786645425000,140145,1413974,0.3762,IT
2020-07-02,TATAMOTORS,EQ,100.75,100.75,102.95,100.4,101.65,101.55,101.58,48086112,488442347565000,144870,5891610,0.1225,AUTOMOBILE
2020-07-02,NTPC,EQ,93.6,94.5,94.5,93.15,93.35,93.4,93.52,14333507,134043233034999.98,68103,7273249,0.5074000000000001,POWER
2020-07-02,SUNPHARMA,EQ,468.15,468,474.95,467.95,474.9,473,472.04,3732197,176175249475000,44001,1120259,0.3002,PHARMA
2020-07-02,WIPRO,EQ,219.05,221,225.45,219.55,223.65,224.2,223.95,7179975,160796083935000,69076,1973868,0.2749,IT
2020-07-02,HEROMOTOCO,EQ,2547.45,2550,2685,2550,2680,2671.4,2640.49,3353345,885445974479999.9,142604,1017008,0.3033,AUTOMOBILE
2020-07-02,HDFC,EQ,1835.15,1852.95,1899,1842.6,1892.85,1889.45,1876.73,6480519,1216221441175000,202734,2693464,0.4156,FINANCIAL SERVICES
2020-07-02,HINDALCO,EQ,147.55,148.9,150.3,146.75,147.9,147.75,148.14,9519998,141030632180000,62124,2724509,0.2862,METALS
2020-07-02,HDFCBANK,EQ,1084.6,1090.3,1111.25,1085.2,1091.5,1089.4,1098.3,18477248,2029364922235000,268683,5983962,0.3239,FINANCIAL SERVICES
2020-07-02,COALINDIA,EQ,133.85,134.05,135,132.8,133.75,133.6,133.69,7746561,103566527070000,47067,2369671,0.3059,METALS
2020-07-02,CIPLA,EQ,627.1,630,654.45,626,650.95,646.2,637.67,6169883,393434059925000,89193,1530248,0.24800000000000005,PHARMA
2020-07-02,BRITANNIA,EQ,3545.95,3553,3567.65,3512.05,3540.3,3535.1,3533.99,422319,149247271765000,46699,170324,0.4033,CONSUMER GOODS
2020-07-02,ASIANPAINT,EQ,1688,1700,1704,1660.1,1689,1686.45,1681.63,2038399,342782969745000,77833,752548,0.3692,CONSUMER GOODS
2020-07-02,AXISBANK,EQ,433.25,441,441.5,421.3,424.8,423.2,427.8,50362840,2154504866225000,402398,8019429,0.1592,FINANCIAL SERVICES
2020-07-02,BAJAJ-AUTO,EQ,2842.05,2857.9,2903.45,2837.1,2877.25,2879.35,2872.16,754915,216823893495000,47861,166004,0.2199,AUTOMOBILE
2020-07-02,ADANIPORTS,EQ,343.8,346,349.6,344.9,347.05,346.8,347.1,1204040,41792812410000,17692,271518,0.2255,SERVICES
2020-07-02,GAIL,EQ,102.95,104.25,106,103.15,103.65,103.5,104.33,12609153,131556166309999.98,65008,3169059,0.2513,OIL & GAS
2020-07-02,DRREDDY,EQ,3911.45,3946,3979,3901,3918,3920.55,3930.19,742294,291735653360000,46117,305806,0.412,PHARMA
